Date,Time,Depth of Airgun(m),Depth of Reciever(m),X Airgun,Y Airgun,Z Airgun,X_R1,Y_R1,Z_R1,Peak_Index,T90_1,T90_2,T90_3,T90_4,T90_5,RMS_1,RMS_2,RMS_3,RMS_4,RMS_5,SEL_1,SEL_2,SEL_3,SEL_4,SEL_5,SPL_MLM_1,SPL_MLM_2,SPL_MLM_3,SPL_MLM_4,SPL_MLM_5,SEL_MLM_1,SEL_MLM_2,SEL_MLM_3,SEL_MLM_4,SEL_MLM_5
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4969.9,-217.5,9,2131,1.098,0.982,0.782,1.032,1.098,156.8573,150.6373,149.7153,132.5081,156.8697,157.2633,150.5584,148.6474,132.6449,157.2757,62.2685,60.1336,59.0534,55.5229,62.3258,127.7753,123.4937,118.9357,111.9951,127.8901
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4957.5,-218.5,9,2133,1.114,0.924,0.744,1.084,1.114,156.2459,150.0532,148.9705,132.6113,156.262,156.7147,149.71,147.6862,132.9616,156.7309,62.0695,60.1161,58.9747,55.7157,62.1418,127.3755,123.4647,118.4981,112.3367,127.52
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4945.1,-219.5,9,2135,1.112,0.852,0.728,0.88,1.112,157.7801,152.0703,150.6521,134.0583,157.7927,158.2411,151.3747,149.2734,133.5031,158.2537,62.7545,60.6351,59.9659,56.717,62.839,128.7673,124.4996,120.7132,114.397,128.9355
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4932.7,-220.6,9,2136,1.09,0.724,0.55,0.666,1.09,157.0428,153.6337,153.3534,142.3832,157.1262,157.417,152.2311,150.757,140.618,157.5005,61.9749,60.1091,59.3894,56.7907,62.1107,127.2104,123.448,120.676,115.0853,127.481
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4920.3,-221.6,9,2140,1.102,0.818,0.804,1.016,1.098,157.6456,152.2478,150.4432,133.6683,157.6756,158.0674,151.3753,149.4957,133.7372,158.0816,62.4911,60.4372,59.4463,57.0156,62.5803,128.2985,124.1013,121.2821,116.271,128.4745
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4907.9,-222.7,9,2143,1.11,0.848,0.81,1.142,1.11,157.0236,150.6382,148.7126,128.1895,157.0285,157.4769,149.9222,147.7975,128.7661,157.4818,62.1156,59.4313,58.2958,55.7557,62.1867,127.5158,122.0868,119.75,113.5126,127.6574
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4895.5,-223.7,9,2145,1.11,0.926,0.796,1.088,1.11,156.6266,149.4506,147.9069,127.9294,156.6314,157.0798,149.1167,146.916,128.2957,157.0847,61.6507,59.0632,57.7407,55.2099,61.7146,126.5607,121.3567,118.6178,112.55,126.6887
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4883.1,-224.7,9,2148,1.11,0.998,0.778,1.12,1.11,156.4281,148.9433,147.5407,126.6011,156.4316,156.8813,148.9346,146.4505,127.0933,156.8849,61.8896,59.0669,57.715,55.4392,61.9452,127.044,121.3579,118.3448,112.0796,127.1541
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4870.7,-225.8,9,2150,1.108,1.098,0.734,0.91,1.108,156.5849,148.8049,148.3544,132.0211,156.5955,157.0302,149.211,147.0113,131.6115,157.0408,61.7588,58.8912,57.5298,55.6242,61.8181,126.7906,121.0036,118.286,113.0332,126.9079
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4858.2,-226.8,9,2153,1.102,1.096,0.954,1.106,1.102,157.0253,149.0928,146.4554,130.8016,157.0325,157.4471,149.4909,146.2509,131.2391,157.4543,61.7957,59.2072,58.0201,55.9801,61.8641,126.8464,121.6355,119.2673,113.1825,126.9831
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4845.8,-227.8,9,2155,1.078,0.98,0.738,0.792,1.078,157.5943,150.932,149.3173,134.1814,157.6024,157.9205,150.8443,147.9978,133.1687,157.9286,61.8619,59.5852,58.4838,56.1197,61.9469,126.9673,122.3921,119.2237,113.2976,127.1383
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4833.4,-228.8,9,2158,1.052,0.806,0.73,0.5,1.052,157.5004,151.5569,149.6278,138.1381,157.5172,157.7205,150.6202,148.2611,135.1278,157.7374,61.6818,59.6007,58.6404,55.9768,61.778,126.6166,122.4245,119.1196,112.6873,126.808
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4821,-229.8,9,2160,1.052,0.862,0.75,0.506,1.05,157.3991,150.6792,149.0479,137.4512,157.4246,157.6192,150.0343,147.7985,134.4927,157.6365,61.6766,59.8011,58.8643,56.2843,61.7823,126.6087,122.8308,119.3842,113.5607,126.8195
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4808.6,-230.7,9,2163,1.066,0.93,0.762,0.754,1.066,155.1239,147.3506,145.883,132.5951,155.1392,155.4014,147.0354,144.7026,131.3688,155.4168,60.8472,58.9182,57.9811,55.2101,60.9314,124.9418,121.0603,117.7672,111.4657,125.109
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4796.1,-231.5,9,2164,1.036,0.886,0.756,0.79,1.036,156.322,150.0063,148.8799,132.8972,156.3343,156.4756,149.4807,147.6651,131.8735,156.4879,61.3326,59.6173,58.8064,55.9339,61.4311,125.9164,122.4639,119.6784,113.6628,126.1132
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4783.7,-232.3,9,2167,1.03,0.986,0.79,2.568,1.03,156.0138,149.199,148.3602,129.1859,156.035,156.1422,149.1377,147.3365,133.2819,156.1634,62.2552,61.4538,60.5009,59.6493,62.7915,127.7635,126.1316,124.2261,122.519,128.8243
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4771.3,-233.1,9,2169,1.036,1.052,0.946,0.962,1.036,155.8885,148.4765,146.852,131.0416,155.9009,156.0421,148.6967,146.6109,130.8734,156.0545,61.8242,60.3541,59.5048,58.3019,62.1332,126.885,123.9315,122.1431,118.6524,127.4991
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4758.8,-233.8,9,2170,1.028,1.07,1.044,3.032,1.028,152.5457,146.6165,145.0034,122.4346,152.5571,152.6656,146.9104,145.1904,127.2519,152.677,64.4622,63.5093,62.0473,59.8865,64.6306,129.3073,127.534,124.6708,120.0878,129.6299
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4746.4,-234.5,9,2172,1.038,1.08,1.062,0.886,1.034,151.6974,146.1296,144.6682,131.4046,151.7468,151.8594,146.4638,144.9295,130.8789,151.892,59.4173,58.5211,57.1058,55.6648,59.6928,122.1099,120.281,117.4389,114.5636,122.6584
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4734,-235.1,9,2174,1.056,1.076,1.074,1.082,1.056,144.3378,140.6576,139.3875,123.4947,144.3721,144.5744,140.9758,139.6975,123.837,144.6087,55.5468,55.1867,54.5466,53.3236,55.8853,114.3169,113.5965,112.3181,107.8648,114.9972
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4721.5,-235.7,9,2178,1.054,1.082,1.094,1.116,1.054,156.0656,148.6095,146.1566,128.4037,156.0726,156.294,148.9518,146.5468,128.8804,156.301,61.1562,59.4797,58.3385,56.4318,61.2575,125.5632,122.1852,119.8023,113.7933,125.7649
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4709.1,-236.3,9,2180,1.082,1.078,1.07,1.628,1.082,152.797,146.0304,143.8605,124.8388,152.8065,153.1392,146.3565,144.1544,126.9553,153.1487,60.292,58.7584,57.8499,56.246,60.5229,123.8144,120.7426,118.9255,115.7215,124.2756
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4696.6,-236.8,9,2183,1.082,1.056,1.026,2.188,1.082,155.426,148.5448,146.6858,127.0155,155.4378,155.7682,148.7815,146.7973,130.416,155.7801,61.4558,60.3174,59.1716,57.9243,61.8024,126.1372,123.8583,121.5753,119.0776,126.8304
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4684.2,-237.3,9,2185,1.078,1.038,1.014,1.094,1.078,154.2419,148.4557,146.7549,129.1978,154.255,154.5681,148.6176,146.8153,129.588,154.5812,60.5824,59.401,58.3259,56.6805,60.8487,124.3899,122.0284,119.8996,116.6183,124.9246
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4671.7,-237.7,9,2188,1.078,1.028,1.014,1.052,1.078,156.1921,149.4984,147.5263,129.3256,156.2005,156.5183,149.6183,147.5866,129.5458,156.5267,61.2263,59.4958,58.6433,56.9369,61.4232,125.6793,122.2144,120.5151,117.0997,126.0728
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4659.3,-238.1,9,2190,1.078,1.022,1.01,1.008,1.078,156.2945,149.5548,147.7231,130.636,156.3051,156.6207,149.6493,147.7664,130.6706,156.6313,61.6044,59.6515,58.8233,56.5884,61.7124,126.434,122.5261,120.8758,115.9611,126.6507
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4646.8,-238.5,9,2193,1.088,1.024,1.024,1.038,1.088,156.2389,148.3496,145.9526,126.1495,156.2427,156.6052,148.4526,146.0556,126.3115,156.609,61.6234,59.3604,58.3594,55.8376,61.6906,126.4728,121.942,119.9449,112.8097,126.6081
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4634.4,-238.8,9,2196,1.084,1.02,1.006,0.79,1.084,156.7792,149.3637,147.2414,131.8746,156.789,157.1294,149.4497,147.2674,130.8509,157.1393,61.6882,59.4937,58.535,56.1828,61.7836,126.6134,122.2143,119.9233,113.0545,126.8058
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4621.9,-239,9,2198,1.078,1.026,1.016,1.056,1.078,156.6942,148.4014,145.9745,127.19,156.6987,157.0204,148.5129,146.0435,127.4266,157.0249,61.6125,59.2717,58.2865,55.9416,61.7025,126.4724,121.7645,119.7953,112.9527,126.6522
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4609.5,-239.2,9,2201,1.06,1.014,1,0.956,1.062,157.5265,150.1394,147.8379,132.0761,157.5288,157.7796,150.1998,147.8379,131.8806,157.7901,61.9236,59.5794,58.5127,56.0067,61.9947,127.092,122.3838,119.915,113.2775,127.2344
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4597,-239.4,9,7485,3.08,3.06,3.036,3.008,3.054,78.1813,79.0417,79.4728,79.6463,81.851,83.0668,83.8989,84.2958,84.4291,86.6997,37.3557,37.6541,37.8067,37.7527,38.9665,77.9309,78.5305,78.8391,78.7315,81.1541
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4584.6,-239.6,9,2205,1.07,1.062,1.01,0.896,1.07,156.4684,147.93,145.6833,131.1816,156.4789,156.7623,148.1913,145.7266,130.7047,156.7727,62.0828,59.7327,58.9039,56.1378,62.1833,127.4087,122.6887,118.6152,113.1129,127.6097
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4572.1,-239.6,9,2208,1.068,1.068,1.02,1.036,1.066,157.2977,149.383,147.3601,129.249,157.3119,157.5834,149.6687,147.4461,129.4026,157.5895,62.0404,59.7566,59.1508,55.9031,62.1497,127.3071,122.7401,119.8609,113.5241,127.5259
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4559.6,-239.7,9,2210,1.048,1.048,0.996,1.042,1.048,157.715,150.5869,148.7079,131.0446,157.7237,157.9186,150.7905,148.6905,131.2233,157.9273,62.2525,60.4774,59.8805,56.4759,62.3846,127.7267,124.1798,120.6959,115.098,127.9909
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4547.2,-239.7,9,2211,1.002,0.98,0.82,0.59,1.002,146.4152,143.6749,143.4708,130.6469,146.4772,146.4239,143.5872,142.609,128.3554,146.4859,57.0492,56.7542,56.3986,53.4926,57.3934,117.3212,116.2231,114.4903,109.9916,118.0093
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4534.7,-239.7,9,2214,1.028,1.026,0.848,2.874,1.028,156.5084,149.2172,147.0347,123.7447,156.5134,156.6283,149.3286,146.3187,128.3295,156.6334,62.708,61.1203,60.1322,57.4056,62.8814,128.6367,125.4687,122.8117,118.0329,128.9834
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4522.3,-239.7,9,2217,1.008,1.028,0.846,2.418,1.01,155.1746,148.1941,146.0216,124.1049,155.1722,155.2092,148.314,145.2953,127.9395,155.2155,61.6072,60.9956,60.3858,57.6935,61.9252,126.445,124.7159,121.8239,118.6171,127.0779
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4509.8,-239.7,9,2220,1.012,1.06,0.862,1.048,1.012,156.676,149.0534,147.3539,129.5748,156.6837,156.7278,149.3065,146.709,129.7784,156.7355,61.9618,60.5246,59.8892,56.1096,62.0978,127.1452,124.0289,121.4549,115.4498,127.4173
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4497.3,-239.6,9,2222,0.98,1.02,0.856,1.058,0.98,158.4166,150.5457,148.9378,128.5761,158.4209,158.3289,150.6317,148.2626,128.821,158.3332,62.1516,60.3581,59.8248,55.5031,62.2392,127.5243,123.6749,121.1966,112.7406,127.6997
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4484.9,-239.6,9,2225,0.894,0.802,0.772,1.032,0.894,158.7024,151.4229,149.2003,128.64,158.7063,158.2158,150.4646,148.0764,128.7768,158.2197,62.3437,60.4029,59.891,55.3942,62.4256,127.9097,123.5856,120.8632,111.6497,128.0729
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4472.4,-239.5,9,2231,0.89,0.764,0.762,0.924,0.89,158.8709,151.4856,148.7514,128.0828,158.8734,158.3648,150.3166,147.571,127.7395,158.3673,62.623,60.6053,60.0609,55.8518,62.7054,128.4692,124.1374,121.5848,112.433,128.6334
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4460,-239.4,9,2233,0.966,0.852,0.846,0.984,0.966,158.0119,149.553,145.7432,126.6171,158.0139,157.8616,148.8574,145.0169,126.547,157.8637,62.826,60.8104,60.3131,55.2703,62.8813,128.8758,124.1727,121.7174,111.4322,128.9863
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4447.5,-239.3,9,2236,0.97,0.87,0.864,1.06,0.97,158.295,150.3449,146.7551,126.3132,158.297,158.1627,149.7401,146.1203,126.5662,158.1647,62.9743,61.1877,60.8276,55.9529,63.0756,129.1693,125.094,122.9329,112.973,129.372
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4435.1,-239.2,9,2238,0.976,0.942,0.93,1.178,0.976,158.5262,150.0343,146.1904,124.4776,158.5276,158.4207,149.7748,145.8753,125.189,158.4221,63.04,61.1166,60.7392,56.3193,63.1211,129.3007,125.4599,123.6722,113.484,129.4632
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4422.6,-239.1,9,2241,0.958,0.838,0.92,0.866,0.958,158.6978,151.5845,147.7794,129.3571,158.7008,158.5114,150.8169,147.4173,128.7322,158.5144,62.8169,60.5357,60.2202,55.0592,62.8698,128.8562,124.2965,122.5598,112.1277,128.9622
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4410.2,-238.9,9,2243,0.956,0.762,0.932,0.556,0.956,158.7463,151.9846,146.439,133.33,158.7506,158.5509,150.8042,146.1331,130.7807,158.5551,63.3499,61.1231,60.7665,55.0731,63.3924,129.9284,125.4783,123.3245,112.2908,130.0137
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4397.7,-238.8,9,2245,0.972,0.946,0.964,0.748,0.972,158.4176,150.3325,143.8862,130.2914,158.4201,158.2943,150.0914,143.727,129.0304,158.2967,63.4024,60.8939,60.5305,55.2811,63.4474,130.0378,125.0221,123.7112,112.9222,130.1281
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4385.3,-238.6,9,2248,1.012,0.992,0.98,0.82,1.012,158.3041,149.9069,143.6335,131.1018,158.3082,158.3559,149.872,143.5458,130.2399,158.36,63.4343,60.6224,60.2847,54.913,63.4729,130.1028,124.4754,123.1433,112.9651,130.1805
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4372.8,-238.4,9,2251,1.01,0.988,0.972,0.836,1.01,158.6404,151.1365,146.7068,131.3246,158.6451,158.6836,151.084,146.5834,130.5467,158.6883,63.4621,60.674,60.2861,54.828,63.4984,130.1556,124.4867,121.5478,111.8121,130.2285
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4360.4,-238.2,9,2254,1.008,0.97,0.966,0.658,1.008,157.8125,150.7935,146.3443,130.9359,157.8144,157.8471,150.6612,146.1941,129.1182,157.849,63.1109,60.5429,59.6143,54.6384,63.1491,129.4523,122.6621,119.8903,110.0418,129.5289
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4348,-238,9,2256,1.006,0.974,0.97,0.786,1.006,157.2401,149.6883,144.0669,130.638,157.2432,157.266,149.5739,143.9346,129.5922,157.2692,63.002,60.6162,59.8794,54.8618,63.0459,129.1132,122.9036,120.4072,110.7816,129.1689
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4335.5,-237.7,9,2259,1,0.98,0.974,0.914,1,158.5165,150.6819,144.9118,129.7328,158.5187,158.5165,150.5941,144.7973,129.3422,158.5187,63.6966,60.922,60.3341,54.8744,63.7296,130.6181,123.8696,121.2258,111.7908,130.6842
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4323,-237.5,9,2261,0.98,0.978,0.97,0.914,0.98,158.1571,150.3296,144.8733,128.7708,158.1593,158.0693,150.233,144.741,128.3802,158.0715,63.3026,60.624,60.2623,54.2125,63.3315,129.8324,124.2563,121.1668,111.6572,129.8902
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4310.6,-237.2,9,2264,0.952,0.976,0.974,0.898,0.952,158.986,151.2014,145.5923,129.8939,158.9882,158.7724,151.0959,145.4779,129.4267,158.7746,63.6145,61.1655,60.5987,54.6245,63.6459,130.4603,124.6229,121.7996,111.2117,130.5235
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4298.1,-236.9,9,2267,0.95,0.972,0.97,0.93,0.95,158.8959,151.0653,145.7442,129.0101,158.8981,158.6731,150.942,145.6119,128.6949,158.6754,63.4915,61.0661,60.3417,54.9438,63.5288,130.223,124.1344,121.5291,110.8447,130.2984
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4285.7,-236.6,9,2270,0.942,0.946,0.938,0.716,0.942,159.2301,151.9803,147.2401,132.8965,159.2331,158.9706,151.7392,146.9622,131.4456,158.9736,63.3107,60.9477,60.1739,55.078,63.3489,129.8622,123.4743,121.1147,111.1637,129.939
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4273.2,-236.3,9,2272,0.932,0.792,0.916,0.726,0.932,158.8723,152.0114,144.7345,132.1005,158.8755,158.5664,150.9987,144.3535,130.7098,158.5696,63.0294,60.5924,59.5491,55.1695,63.0689,129.3042,122.9867,119.9584,111.113,129.3831
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4260.7,-236,9,2274,0.928,0.772,0.908,0.92,0.928,158.8314,152.0492,141.8259,130.4505,158.8339,158.5069,150.9254,141.4067,130.0884,158.5094,62.9309,60.4126,59.1612,55.151,62.9733,129.1093,122.8804,119.2467,112.1931,129.1938
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4248.3,-235.6,9,2276,0.934,0.888,0.926,0.894,0.934,158.195,150.9744,138.2565,132.241,158.2023,157.8984,150.4585,137.9226,131.7544,157.9058,63.0521,60.8271,59.0852,55.0858,63.0939,129.3495,123.0731,118.9456,112.0538,129.4326
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4235.8,-235.3,9,2278,0.964,0.896,1.028,0.964,0.964,157.4375,150.0021,135.205,128.3483,157.4416,157.2783,149.5252,135.3249,128.1891,157.2824,62.8649,60.2964,59.2745,55.1137,62.9105,128.9751,122.9699,119.225,111.9987,129.0663
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4223.4,-235,9,2282,0.956,0.89,1.032,1.028,0.958,158.044,150.8073,136.4149,127.1557,158.0371,157.8486,150.3012,136.5517,127.2757,157.8508,62.8551,60.071,58.9124,54.4156,62.8848,128.9463,122.2386,118.4286,111.8618,129.0061
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4211,-234.6,9,2284,0.962,0.806,0.968,0.962,0.962,157.518,150.997,136.675,127.8389,157.5202,157.3497,150.0603,136.5338,127.6706,157.3519,62.6582,60.021,58.7498,55.3335,62.717,128.5481,121.8115,118.0022,111.4522,128.6662
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4198.5,-234.3,9,2287,0.976,0.878,1.018,0.966,0.976,156.5259,149.2387,133.6607,124.8254,156.528,156.4204,148.6736,133.7382,124.6752,156.4225,61.7306,58.0762,57.6788,55.3505,61.8297,126.7055,119.385,118.008,111.5824,126.9046
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4186.1,-234,9,2289,0.958,0.912,0.998,0.978,0.958,157.7158,150.8363,136.5333,128.6837,157.7188,157.5295,150.4363,136.5246,128.5871,157.5324,61.7667,57.4509,56.7449,55.916,61.849,126.7997,118.1286,116.7325,114.0081,126.964
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4173.6,-233.7,9,2292,0.954,0.938,0.698,0.722,0.954,157.5628,151.1742,140.4179,131.5063,157.5697,157.3582,150.8962,138.8564,130.0916,157.3652,61.8011,57.6349,56.5381,56.0224,61.89,126.8715,118.4963,116.3156,114.286,127.0494
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4161.2,-233.3,9,2294,0.952,0.936,0.736,0.974,0.952,157.1528,150.9202,140.6899,126.7031,157.1563,156.9392,150.6329,139.3587,126.5887,156.9427,61.7441,57.9661,56.3486,55.8674,61.8271,126.7388,119.1605,115.9506,114.0798,126.9049
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4148.7,-233,9,2297,0.952,0.934,0.704,0.908,0.952,156.9759,151.0729,143.0615,127.9959,156.9808,156.7622,150.7764,141.5373,127.5767,156.7672,61.6001,58.0545,56.1157,55.6166,61.6876,126.4363,119.3368,115.4739,113.5219,126.6116
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4136.2,-232.7,9,2299,0.952,0.94,0.708,1.222,0.952,156.8615,150.7222,142.9124,122.4968,156.8635,156.6479,150.4535,141.4128,123.3675,156.6499,61.5711,58.0631,56.3432,55.848,61.6701,126.3735,119.3498,115.6582,113.3437,126.5718
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4123.8,-232.4,9,2302,0.958,0.962,0.714,0.93,0.958,156.7351,150.1481,141.0064,127.6592,156.7403,156.5488,149.9798,139.5434,127.3441,156.5539,61.4331,57.6491,55.9018,55.2705,61.5097,126.094,118.5238,115.0346,112.4381,126.2472
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4111.3,-232.1,9,2305,0.948,0.936,0.616,0.916,0.948,157.5589,151.4686,144.2134,128.4165,157.5637,157.3269,151.1814,142.1092,128.0355,157.3317,61.5904,58.2715,56.5375,55.7956,61.6831,126.4035,119.7687,116.3085,113.3789,126.5893
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4098.9,-231.8,9,2308,0.944,0.932,0.728,0.904,0.944,157.6123,151.4462,142.4872,127.4357,157.616,157.362,151.1403,141.1085,126.9974,157.3657,61.5,58.2541,56.3946,55.542,61.5943,126.2223,119.7299,116.0188,111.8539,126.4113
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4086.4,-231.5,9,2310,0.94,0.914,0.796,1.028,0.94,157.1396,151.4364,144.187,125.9571,157.143,156.8709,151.0459,143.1962,126.077,156.8742,61.2119,58.0727,56.201,55.1739,61.3189,125.6484,119.3702,115.6374,111.047,125.8626
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4073.9,-231.1,9,2313,0.94,0.908,0.776,0.622,0.94,157.1639,151.2676,144.8409,132.6439,157.174,156.8952,150.8485,143.7395,130.5818,156.9052,61.205,58.7875,57.4004,55.9449,61.3596,125.6356,120.8048,116.9765,113.0101,125.9455
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4061.6,-230.8,9,2316,0.936,0.916,0.876,1.086,0.936,157.9823,151.5431,142.8156,124.7109,157.9844,157.6951,151.1621,142.2406,125.0692,157.6972,61.409,59.0641,57.7547,55.1018,61.5149,126.0436,121.3652,117.8209,112.8536,126.2552
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4049.1,-230.5,9,2319,0.928,0.89,0.844,0.566,0.928,158.2482,153.1756,146.9513,133.6389,158.2561,157.9237,152.6695,146.2148,131.167,157.9316,61.7378,59.2333,57.6063,55.3851,61.8456,126.6985,121.6967,118.152,111.5632,126.9142
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4036.6,-230.2,9,2321,0.932,0.882,0.778,0.416,0.932,156.9997,151.9731,147.3048,134.3433,157.0079,156.6938,151.4278,146.2146,130.5342,156.7021,61.8673,59.1731,57.45,55.6744,61.9783,126.9566,121.5713,118.1364,113.3413,127.1784
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4024.2,-229.9,9,2324,0.932,0.904,0.898,0.92,0.932,157.3449,151.7646,145.4637,124.7857,157.3463,157.0391,151.3262,144.9965,124.4235,157.0405,62.717,59.2853,57.1978,54.8205,62.774,128.708,121.7962,117.6362,112.8595,128.8172
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-4011.7,-229.6,9,2326,0.93,0.9,0.892,0.81,0.93,157.1811,152.1181,146.5134,126.1216,157.1831,156.8659,151.6605,146.0171,125.2065,156.868,65.2245,59.7843,57.57,55.2472,65.2476,130.7636,122.8001,118.3773,111.3001,130.809
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3999.3,-229.2,9,2329,0.926,0.9,0.892,0.9,0.926,156.9322,151.7927,146.3762,124.5637,156.9335,156.5983,151.3351,145.8799,124.1061,156.5996,65.1303,59.4351,57.4372,54.4588,65.1492,130.6013,122.0989,118.1086,110.2688,130.6386
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3986.8,-228.9,9,2332,0.926,0.91,0.898,0.934,0.926,156.6163,151.5,146.0743,124.1943,156.6178,156.2824,151.0904,145.6071,123.8978,156.2839,62.42,59.1801,57.5059,53.4391,62.4538,128.0831,121.5878,118.2401,109.0914,128.1504
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3974.3,-228.6,9,2334,0.924,0.908,0.898,0.798,0.924,156.1443,151.0684,146.1774,127.2775,156.1472,155.8011,150.6492,145.7101,126.2975,155.8039,62.1286,59.4386,57.7247,54.1419,62.1866,127.4777,122.1052,118.68,109.6517,127.5936
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3961.9,-228.3,9,2337,0.924,0.906,0.898,0.982,0.924,156.0275,150.9645,146.0417,124.8591,156.029,155.6843,150.5358,145.5745,124.7802,155.6858,63.2982,59.3369,57.5449,54.3388,63.3333,129.8689,121.8948,118.3201,110.3858,129.937
198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-3949.4,-228,9,2340,0.93,0.908,0.902,0.978,0.93,156.2174,151.2719,146.5065,125.4033,156.2193,155.9022,150.8528,146.0586,125.3067,155.9042,61.9105,59.5514,58.1302,55.2854,62.0114,127.056,122.3233,119.4865,111.7431,127.2594
