Line,Tape,File,Date,Time,Depth of Airgun(m),Depth of Reciever(m),X Airgun,Y Airgun,Z Airgun,X_R1,Y_R1,Z_R1,Peak_Index,T90_1,T90_2,T90_3,T90_4,T90_5,T90_6,T90_7,T90_8,T90_9,T90_10,T90_11,T90_12,T90_13,T90_full,RMS_1,RMS_2,RMS_3,RMS_4,RMS_5,RMS_6,RMS_7,RMS_8,RMS_9,RMS_10,RMS_11,RMS_12,RMS_13,RMS_full,SEL_1,SEL_2,SEL_3,SEL_4,SEL_5,SEL_6,SEL_7,SEL_8,SEL_9,SEL_10,SEL_11,SEL_12,SEL_13,SEL_full,SPL_MLM_1,SPL_MLM_2,SPL_MLM_3,SPL_MLM_4,SPL_MLM_5,SPL_MLM_6,SPL_MLM_7,SPL_MLM_8,SPL_MLM_9,SPL_MLM_10,SPL_MLM_11,SPL_MLM_12,SPL_MLM_13,SPL_MLM_full,SEL_MLM_1,SEL_MLM_2,SEL_MLM_3,SEL_MLM_4,SEL_MLM_5,SEL_MLM_6,SEL_MLM_7,SEL_MLM_8,SEL_MLM_9,SEL_MLM_10,SEL_MLM_11,SEL_MLM_12,SEL_MLM_13,SEL_MLM_full
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625,245019.6,5172601.6,9,-2206.3,-164.2,9,118,1.626,1.414,1.32,1.292,1.58,1.348,1.44,1.51,1.568,1.566,1.688,1.732,1.558,1.312,125.1618,136.9479,140.3415,138.978,132.8479,128.6372,126.0833,124.4445,118.5082,113.6854,114.5523,113.5649,107.7758,142.5228,127.273,138.4524,141.5473,140.0907,134.8344,129.9341,127.6669,126.2343,120.4616,115.6333,116.826,115.9504,109.7015,143.7021,49.3698,55.257,57.1702,57.1719,54.8933,52.2191,51.5684,51.791,50.311,48.9669,49.5874,47.1022,45.4946,58.7984,101.9844,113.7705,117.576,117.5997,113.0104,107.6791,106.3607,106.8436,105.8304,102.7856,102.4139,97.4764,93.3679,120.8309
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625,245019.6,5172601.6,9,-2193.8,-163.6,9,658,2.236,2.234,2.09,2.18,2.188,2.558,2.602,2.89,2.858,2.868,2.912,2.72,3.028,2.124,127.5404,134.9442,137.9744,134.9968,132.1715,127.7667,122.3547,116.0118,112.0058,109.5961,106.245,105.5024,98.0304,140.4991,131.0351,138.435,141.1758,138.3814,135.572,131.8457,126.5078,120.6208,116.5664,114.1719,110.8869,109.8481,102.842,143.7706,51.8893,54.2998,55.6342,56.3173,55.6927,56.2854,55.297,52.4229,51.1541,48.2399,48.9273,47.4402,44.9073,58.8953,107.0184,112.077,114.962,116.1168,114.789,115.9366,113.7914,108.2042,105.5915,99.7974,101.1244,98.1401,93.0732,121.1876
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2626,245019.6,5172601.6,9,-2181.4,-163.1,9,6801,3.876,3.336,3.052,2.318,2.328,2.37,2.208,2.258,2.028,1.922,1.926,1.142,0.68,2.27,112.872,121.0053,126.8534,130.1406,129.7896,130.7255,129.3583,126.4246,128.122,126.5784,126.5439,127.5098,128.8691,136.9424,118.7558,126.2376,131.6992,133.7917,133.4594,134.473,132.7983,129.9619,131.1927,129.4159,129.3904,128.0864,127.1942,140.5027,55.0271,57.7569,59.0333,58.7825,58.8166,58.514,56.2758,55.1012,55.7233,55.2382,53.2562,51.6045,48.6572,61.7886,113.3038,118.8845,121.3716,120.7999,120.9347,120.4263,115.967,113.5453,114.7716,113.9149,109.88,106.6188,100.6675,126.8835
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2626,245019.6,5172601.6,9,-2168.9,-162.5,9,6801,3.666,3.27,2.924,2.774,2.414,2.126,1.89,1.964,1.81,1.784,1.7,1.714,1.752,2.414,115.0111,123.4471,127.5691,128.7102,130.0889,131.6051,129.4432,127.0568,128.7222,127.8076,128.3346,126.8195,126.9361,137.1126,120.653,128.5926,132.2289,133.1413,133.9163,134.8807,132.2078,129.9882,131.299,130.3215,130.6391,129.1596,129.3714,140.9399,55.2339,58.5521,59.4583,58.647,58.5967,58.0903,56.2604,56.1805,56.0687,55.7487,54.1626,52.6428,49.1089,61.9633,113.6984,120.5168,122.296,120.5254,120.6926,119.5874,115.922,115.7307,115.4515,114.9418,111.6638,108.784,101.5669,127.2726
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2626,245019.6,5172601.6,9,-2156.5,-161.9,9,2750,3.646,3.114,1.634,0.772,0.598,0.566,0.518,0.606,0.522,0.674,0.572,1.336,1.744,0.56,108.1091,118.0644,125.2686,132.421,137.3122,137.435,136.0499,131.4613,133.0035,124.0272,122.8369,109.7652,103.8988,142.0554,113.7273,122.9975,127.4012,131.2972,135.0792,134.9631,133.1932,129.286,130.1802,122.3138,120.4108,111.0233,106.3142,139.5373,49.0344,51.5698,52.929,53.21,52.4565,54.7671,54.3066,54.1779,53.4797,51.0656,49.7284,47.5221,45.5065,57.5996,101.3864,106.3753,109.2155,109.6629,108.1635,109.8232,108.8447,109.0271,107.5919,102.4727,99.8275,95.6196,91.3558,118.495
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2626,245019.6,5172601.6,9,-2144,-161.3,9,5487,3.36,2.764,2.87,2.786,2.934,2.904,2.876,3.098,3.108,2.902,2.444,2.022,1.238,2.848,100.9211,112.1637,117.47,120.1522,121.7477,120.7696,118.2716,118.5209,119.1222,119.1294,119.5166,118.2523,117.8534,127.9601,106.1844,116.5791,122.0488,124.602,126.4223,125.3996,122.8595,123.4318,124.047,123.7564,123.3976,121.3102,118.7806,132.5055,47.8554,50.2797,54.0701,54.5645,55.47,56.4408,54.7666,55.4989,55.7694,55.0698,54.0151,52.7743,49.9492,59.5243,99.1757,103.9475,111.5086,112.5956,114.0781,113.2962,109.8158,111.1736,112.8523,112.3415,110.4682,105.8602,100.0811,120.7383
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625.8,245019.6,5172601.6,9,-2131.6,-160.7,9,2755,3.414,2.666,2.62,1.424,0.596,0.55,0.464,0.606,0.506,0.522,0.326,0.37,1.188,0.55,113.2853,120.7211,124.5822,130.9764,138.7942,138.6539,137.6828,130.8559,132.7842,124.8637,127.4327,122.3841,111.0079,143.2848,118.6179,124.9797,128.7653,132.5115,136.5466,136.0575,134.3479,128.6806,129.8257,122.0404,122.5649,118.0662,111.7561,140.6884,50.9303,52.6872,55.0508,55.1602,53.4863,51.8395,53.1554,54.8932,53.2991,50.4181,48.503,45.8698,43.1244,57.827,105.0911,108.6734,113.4035,113.5572,110.2049,106.9106,108.7442,110.7307,109.2177,104.2091,100.2445,95.0216,89.4907,118.9051
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625.8,245019.6,5172601.6,9,-2119.2,-160.2,9,2758,3.004,3.372,3.018,0.664,0.584,0.572,0.508,0.628,0.508,1.132,1.104,2.602,2.246,0.552,106.8016,116.2752,119.9189,131.1184,135.4649,134.702,133.1205,126.9443,128.6968,117.0752,114.7497,102.5192,98.0143,139.5514,111.5786,121.5541,124.7161,129.3401,133.1291,132.276,130.1791,124.9239,125.7555,117.6137,115.1794,106.6722,101.5284,136.9707,49.0017,51.6213,53.1994,52.8404,52.8354,54.0873,53.5772,53.5093,53.3459,51.6934,50.549,49.0216,46.3837,57.2795,101.4715,106.5728,109.6605,108.9154,108.9382,111.37,108.4473,108.778,108.2681,104.1635,101.3678,98.3757,93.1,117.8424
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625.8,245019.6,5172601.6,9,-2106.7,-159.6,9,2761,3.16,2.368,1.732,0.728,0.586,0.594,0.54,1.33,1.202,1.876,1.052,2.458,2.572,0.562,106.28,119.2157,124.3733,131.2582,135.1372,134.3091,132.346,124.351,124.682,113.8246,114.2785,104.5196,97.4021,139.4703,111.2769,122.9595,126.7588,129.8795,132.8162,132.0469,129.6699,125.5895,125.4811,116.5569,114.4987,108.4255,101.5048,136.9677,49.1978,54.1784,55.7945,54.2195,55.3567,55.5553,55.3851,56.0685,55.1594,52.7985,51.171,49.6815,47.1931,59.4828,101.6814,109.1274,112.9197,111.6923,111.6131,111.4716,111.0895,112.3614,110.6833,105.8736,102.8336,99.7195,94.7277,119.2341
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625.8,245019.6,5172601.6,9,-2094.3,-159,9,2764,3.286,1.672,2.07,1.466,1.194,1.164,1.02,1.276,0.51,0.95,0.31,0.746,1.894,1.184,104.909,122.0142,126.3555,132.883,136.3886,135.4609,133.1244,128.4473,133.4803,123.7154,129.0473,118.6137,104.2951,140.4426,110.0757,124.2466,129.5153,134.5443,137.1587,136.1205,133.2104,129.5058,130.556,123.4926,123.961,117.3411,107.0689,141.1761,50.2018,56.7847,58.675,60.2993,60.163,59.8603,58.4672,57.4129,56.7534,54.4028,53.6806,51.2549,48.2599,62.8269,100.6478,113.6935,118.3752,121.3411,121.0759,119.854,117.3162,115.6487,113.851,109.1979,107.7251,102.9258,96.8365,126.1422
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2624.1,245019.6,5172601.6,9,-2081.8,-158.4,9,1393,2.222,3.234,3.596,3.554,3.046,3.414,2.714,2.58,3.288,2.822,2.35,1.642,1.942,3.46,118.2497,126.2359,133.8573,136.1571,134.2404,132.7781,131.8093,129.3114,126.4397,122.6227,118.8104,121.7729,115.8568,139.4983,121.7171,131.3333,139.4155,141.6643,139.0777,138.1107,136.1454,133.4276,131.609,127.1283,122.5211,123.9266,118.7393,144.889,53.4735,58.9938,61.8727,63.0939,62.5722,60.9568,60.0595,59.685,59.7166,57.3686,54.842,54.2488,51.0469,65.3043,107.1336,118.2645,124.5131,126.6224,125.4414,122.0316,120.284,119.5779,119.9747,115.0718,109.8905,108.8983,102.3066,130.7852
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2624.1,245019.6,5172601.6,9,-2069.4,-157.8,9,2768,3.266,2.552,2.358,1.554,1.288,1.576,1.434,1.5,1.16,1.412,0.468,0.85,2.29,1.58,105.9036,117.4953,121.9903,128.0899,131.6731,129.9471,127.7796,124.1797,126.4316,118.8742,121.0197,112.3715,100.1279,134.9635,111.0438,121.5641,125.7158,130.0044,132.7723,131.9227,129.3451,125.9406,127.0762,120.3725,117.7221,111.6657,103.7263,136.9501,53.1834,55.7688,58.3217,59.1733,58.8198,59.1191,57.6193,56.4683,56.6154,54.9197,52.5429,51.2378,48.5197,62.5117,106.4975,111.6747,116.7908,120.0529,117.9071,118.6144,115.6093,114.1238,114.8672,110.917,105.3609,103.1602,98.3199,125.2414
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2624.1,245019.6,5172601.6,9,-2056.9,-157.2,9,2772,3.506,2.808,3.166,3.34,2.248,2.312,2.26,2.672,1.674,1.694,1.69,1.72,1.71,2.858,109.7015,118.7144,121.114,122.2024,126.2601,123.8994,121.3885,118.2067,120.5459,114.6814,114.1048,109.2214,107.1424,129.4303,115.1496,123.1983,126.1191,127.4399,129.7781,127.5393,124.9296,122.4751,122.7834,116.9706,116.3836,111.5767,109.4723,133.9909,53.9263,56.3592,57.0025,56.853,56.6134,57.1267,57.5894,55.6237,54.4956,52.4187,52.2795,49.4459,47.8795,60.5887,108.8908,115.9652,117.2511,116.9606,116.4793,117.513,116.8837,113.828,109.6959,106.3293,104.7758,99.1816,96.1883,124.4036
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2624.1,245019.6,5172601.6,9,-2044.4,-156.7,9,2805,3.534,3.48,3.234,3.78,2.584,2.174,2.744,3.336,2.728,3.028,3.22,0.498,0.472,3.182,111.45,119.7337,123.6519,123.3142,124.4413,123.2485,119.5927,116.8777,114.3283,111.7649,115.6338,120.7638,118.4157,129.1856,116.9327,125.1495,128.7493,129.0891,128.5642,126.6211,123.9765,122.11,118.6867,116.5764,120.7124,117.7361,115.1551,134.2126,54.7418,58.2917,58.9858,58.5877,56.9377,55.7226,55.7846,56.1359,54.5984,53.477,54.7251,50.6743,47.6354,61.2902,109.789,116.7348,121.2135,120.4162,117.1201,114.696,114.796,115.5144,112.4841,110.2276,112.6814,103.0482,98.4961,125.8159
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625,245019.6,5172601.6,9,-2032,-156.1,9,2777,3.21,3.836,3.906,3.808,3.316,2.998,2.928,3.456,1.162,3.464,3.596,3.214,3.516,3.81,112.733,120.6721,124.5492,126.4175,125.8893,124.6867,122.8271,123.6841,123.2303,114.4394,121.6498,107.5405,104.6831,131.6558,117.798,126.5109,130.4665,132.2244,131.0954,129.4551,127.4929,129.0698,123.8823,119.8352,127.208,112.6109,110.1436,137.4651,54.7304,59.7313,60.5564,59.9743,58.6011,57.9192,57.7196,58.7546,54.5007,54.4878,58.3361,50.6893,49.7823,63.0162,111.5755,122.1297,124.3761,123.1774,120.4588,119.0803,118.6724,120.7314,112.3174,112.2031,119.8914,104.6098,102.7858,129.2738
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625,245019.6,5172601.6,9,-2019.5,-155.5,9,3497,2.88,3.16,2.856,3.192,3.146,1.754,3.048,2.326,1.708,0.076,1.32,1.4,0.114,2.886,111.0045,117.1332,121.5219,124.0032,123.737,127.9034,124.5096,126.0053,129.9059,142.9704,124.6714,122.4031,135.4992,133.4225,115.5985,122.13,126.0794,129.0438,128.7146,130.3437,129.3498,129.6714,132.2307,131.7785,125.8771,123.8644,126.0683,138.0255,55.5528,57.1679,58.0406,57.5702,56.8362,57.16,57.0328,56.267,54.8433,53.4565,52.1883,49.4497,47.6012,61.6214,111.4019,115.2228,118.2916,115.4914,114.0375,114.6822,114.4362,114.2921,112.5332,107.3267,104.7369,99.2818,95.4715,123.7191
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625,245019.6,5172601.6,9,-2007.1,-154.9,9,2750,3.856,3.478,3.906,3.916,3.84,3.472,3.846,3.654,3.758,3.644,3.61,3.398,3.35,3.814,120.3317,131.4974,134.9326,135.146,132.7646,131.4148,127.9049,132.4307,121.0078,124.6913,133.5465,119.3054,119.6925,140.7159,126.1931,136.9107,140.8499,141.0744,138.6079,136.8206,133.755,138.0584,126.7574,130.3071,139.1216,124.6176,124.943,146.5297,57.3226,64.1944,65.6862,65.6361,64.0293,62.839,62.623,64.3664,57.5937,60.6234,64.8708,57.572,57.3812,68.429,117.8748,131.6088,134.5926,134.4934,131.2869,128.9046,128.4734,131.9563,118.4195,124.4668,132.9604,118.4547,118.0247,140.0788
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625,245019.6,5172601.6,9,-1994.6,-154.3,9,7528,3.142,2.92,1.274,0.92,1.916,1.35,1.018,0.64,0.848,1.078,0.876,0.864,0.056,0.94,112.5,121.0233,135.3695,137.3147,129.7473,130.7637,131.0003,134.2754,132.0207,128.7263,131.2743,133.6594,148.9821,142.9649,117.4721,125.6772,136.4212,136.9526,132.5713,132.0671,131.0778,132.3372,131.3046,129.0525,130.6993,133.0246,136.464,142.6961,54.5827,59.5231,66.1097,66.3125,63.9492,63.8856,63.4141,64.0683,63.5448,62.1884,62.7291,63.6264,65.2385,69.0644,112.4735,122.2787,134.3738,134.8469,130.5486,129.7773,129.7382,131.2213,130.1143,127.6442,128.9809,131.0979,134.6787,141.3991
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625,245019.6,5172601.6,9,-1982.1,-153.7,9,7726,2.076,2.074,1.832,1.706,1.75,1.76,1.584,0.552,0.476,0.702,0.594,0.606,0.534,1.584,114.1594,120.7444,128.1357,128.5557,129.0923,129.0161,125.8099,134.3689,136.0215,132.7385,133.1309,134.2795,133.3306,138.1515,117.3317,123.9125,130.765,130.8755,131.5227,131.4713,127.8075,131.7883,132.7975,131.2019,130.8688,132.1042,130.606,140.149,54.6211,58.6999,62.3916,62.6909,63.4251,63.5234,61.6993,63.9179,64.5007,63.6534,63.3667,63.9661,62.8713,67.8512,112.5492,120.6637,128.0319,128.6244,130.1034,130.3109,126.6419,131.0956,132.2706,130.5822,130.0337,131.2136,129.167,138.961
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625,245019.6,5172601.6,9,-1969.8,-153.1,9,6966,3.454,3.184,2.636,2.688,2.95,2.52,1.508,2.896,1.554,1.042,1.336,1.056,0.684,2.356,112.4934,121.4438,127.7114,127.3285,124.6224,123.9616,126.3451,123.0599,126.3727,129.8406,130.3985,126.9156,125.9627,134.8237,117.8766,126.4735,131.9209,131.6227,129.3206,127.9756,128.1291,127.6779,128.2872,130.0193,131.6565,127.1523,124.3133,138.5455,54.7584,55.7038,58.0498,57.9375,57.2729,56.3571,55.2454,56.3835,55.5369,53.9778,56.4999,52.0683,50.1095,60.9839,112.7496,114.6366,119.3249,119.1118,117.7772,115.9494,113.7144,116.0363,114.3598,111.1839,116.2193,107.3715,103.4391,125.1874
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625,245019.6,5172601.6,9,-1957.3,-152.5,9,6966,3.384,3.656,2.744,1.712,1.976,2.738,2.778,3.174,2.926,1.646,0.898,0.508,0.518,2.552,113.3437,117.5026,124.0797,124.8809,118.1515,114.756,112.9599,114.8007,115.1315,117.0292,126.2036,130.3691,124.439,129.3384,118.638,123.1327,128.4635,127.216,121.1093,119.1303,117.3972,119.8168,119.7942,119.1935,125.7364,127.4278,121.5823,133.4073,54.0142,56.4641,56.9517,53.5899,51.6886,51.1179,50.7407,52.4133,51.7196,49.677,50.0881,49.5539,46.1525,58.3777,111.3315,116.156,117.1487,110.4021,106.6119,105.5158,104.7128,108.1899,106.7958,102.6727,103.4664,102.3572,95.5454,119.9851
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625,245019.6,5172601.6,9,-1944.9,-151.9,9,6211,3.086,3.208,2.642,1.976,1.804,0.928,0.922,1.018,0.898,0.748,0.584,0.368,0.198,0.974,117.6396,122.7108,126.0195,125.0578,125.8092,128.815,127.9155,128.7335,131.1267,134.3112,135.8539,138.5113,138.6889,140.4706,122.5336,127.7731,130.2388,128.0157,128.3716,128.4905,127.5628,128.811,130.6594,133.0502,133.518,134.1698,131.6556,140.3562,54.1293,55.2315,55.6161,54.8976,53.4976,52.2215,51.46,53.2774,52.9362,50.9575,50.8612,50.0551,46.4765,58.2913,111.5062,113.6966,114.4773,113.0829,110.2709,107.4843,105.5652,108.1685,107.2004,104.7925,104.1603,102.7318,96.2532,119.8107
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2624.8,245019.6,5172601.6,9,-1932.4,-151.4,9,5318,3.718,3.062,2.782,2.412,3.368,2.83,2.74,2.842,2.688,2.076,1.832,1.83,1.796,2.972,118.288,125.0165,129.8529,132.314,129.5428,128.6244,128.5517,129.9994,130.315,133.1203,133.8413,130.1158,131.5181,139.0637,123.9911,129.8765,134.2965,136.1377,134.8165,133.1422,132.9292,134.5356,134.6093,136.2926,136.4705,132.7403,134.0612,143.7942,54.2347,54.9959,54.4382,52.2091,52.5207,52.1185,52.51,53.4102,52.6292,50.6563,50.873,50.4511,47.335,57.7006,111.7105,113.2264,112.1035,107.7386,108.2853,107.4865,108.2736,110.0993,108.5333,104.5596,104.9851,104.1101,97.9392,118.6359
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2624.8,245019.6,5172601.6,9,-1919.9,-150.8,9,5299,3.63,2.74,1.948,2.004,2.054,1.99,1.798,2.024,1.934,1.738,0.884,1.742,1.764,1.774,116.4017,125.5768,134.4116,136.3306,134.5771,131.0059,135.4462,136.2062,136.5046,139.6026,148.2765,142.6069,137.4063,148.3696,122.0008,129.9543,137.3075,139.3496,137.7031,133.9944,137.9941,139.2683,139.3692,142.0031,147.741,145.0174,139.8713,150.8592,53.8685,53.7864,53.1189,52.4396,52.4444,51.9515,51.9452,53.0976,52.1426,49.831,51.0296,49.4779,46.9694,57.0952,110.8146,110.8162,109.5415,108.19,108.1553,107.1597,107.1326,109.4643,107.5687,102.9104,103.7399,99.7024,94.7844,117.415
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2624.8,245019.6,5172601.6,9,-1907.5,-150.2,9,4265,3.246,3.292,2.692,2.19,1.342,1.334,0.79,0.832,0.796,0.79,0.75,0.484,0.432,1.112,120.8984,124.7027,128.6613,129.8708,131.3377,127.7165,129.5105,131.2575,132.036,132.5824,135.0467,140.4711,142.3826,142.6863,126.0119,129.8773,132.962,133.2752,132.6152,128.9681,128.4867,130.4587,131.0452,131.5587,133.7974,137.3196,138.7374,143.1473,54.0874,55.2372,57.4663,56.5651,55.3621,53.4498,54.454,55.4412,54.8305,53.1578,52.5266,49.8199,47.8041,60.0892,111.4448,113.6984,115.4733,115.714,114.0862,110.5278,110.3447,112.7541,111.1988,106.9279,105.6777,100.0855,95.9284,122.3833
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2624.8,245019.6,5172601.6,9,-1895,-149.7,9,8149,1.724,1.65,1.546,1.424,1.422,1.186,1.14,1.148,1.134,1.212,1.23,1.234,1.238,1.27,111.9678,118.3884,123.8723,126.5542,123.3265,123.6997,125.1878,124.5861,124.9894,126.4253,126.7033,123.5927,119.1673,133.9231,114.3331,120.5632,125.7644,128.0893,124.8555,124.4406,125.7568,125.1855,125.5356,127.2604,127.6023,124.5059,120.0945,134.9611,53.9306,57.1204,60.0971,60.5775,58.8741,58.0701,57.8523,57.6446,57.9313,59.0973,60.2207,58.7538,56.869,63.6194,111.148,117.4783,123.4617,124.4088,120.9878,119.4622,119.3097,118.9227,119.4157,121.6417,123.7307,120.8036,117.0548,130.5368
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2606.5,245019.6,5172601.6,9,-1882.6,-149.1,9,3457,3.582,2.906,3.05,3.28,2.912,2.79,2.696,2.45,2.586,2.042,2.196,2.04,0.686,2.706,117.5188,124.8234,126.1757,125.8965,127.8303,127.3547,127.7636,128.2813,129.5459,131.6804,130.6299,132.9513,137.6382,138.5193,123.0601,129.4563,131.0187,131.0553,132.4722,131.8107,132.0708,132.173,133.6722,134.781,134.0462,136.0476,136.0014,142.8426,53.6717,55.2293,55.7726,55.0232,52.9824,51.2704,51.2147,51.9377,51.26,50.9044,51.4865,48.7019,46.23,57.8961,110.6529,113.6824,114.9001,113.5057,109.3884,105.7776,105.6623,107.0986,105.7566,105.1295,106.4529,100.0303,93.6709,119.0446
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2606.5,245019.6,5172601.6,9,-1870.1,-148.5,9,3457,3.738,3.454,2.534,3.778,3.696,3.492,3.358,3.596,3.694,3.49,1.814,1.904,1.854,3.554,114.5805,120.4455,126.0211,125.0035,124.6877,124.8115,127.6322,126.9245,126.1956,127.3156,129.1477,128.5855,131.7764,135.6964,120.3069,125.8287,130.0592,130.7762,130.365,130.2422,132.893,132.4827,131.8706,132.7439,131.734,131.3821,134.4575,141.2035,49.9895,52.4637,53.4699,52.5767,52.6415,52.2814,52.24,53.6199,52.8924,51.4022,50.3603,47.5027,45.2863,56.8979,103.2056,108.2548,110.17,108.3887,108.5347,107.2667,105.871,107.8271,106.1862,103.6066,101.1,95.3189,90.8164,117.0261
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2606.5,245019.6,5172601.6,9,-1857.6,-148,9,5691,3.572,3.092,2.736,2.49,2.046,1.818,1.918,2.296,2.9,0.278,0.296,0.138,0.068,2.158,112.5319,117.9992,123.0604,124.7552,123.3608,122.1405,122.5074,124.2608,120.6513,134.589,132.7651,133.8983,135.388,132.5274,118.061,122.9016,127.4316,128.7172,126.4698,124.7364,125.3359,127.8705,125.2753,129.0294,127.478,125.2971,123.7131,135.8679,52.008,54.463,53.8164,51.9069,51.4938,51.2848,52.2558,53.9147,53.5917,52.2773,51.8577,49.3044,46.9832,57.3949,107.3705,111.6081,110.9,107.0861,106.2295,105.7948,107.7418,111.0783,110.4202,107.7591,104.1101,99.0247,94.2063,118.05
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2606.5,245019.6,5172601.6,9,-1845.2,-147.4,9,2820,3.82,3.264,2.428,1.356,0.52,0.544,0.482,0.504,0.43,0.5,0.268,0.652,0.244,0.528,110.4628,122.3264,127.4716,132.676,142.2004,141.2288,138.4607,134.0065,137.302,130.0377,132.0751,121.1593,122.9778,145.7105,116.2835,127.4639,131.3241,133.9986,139.3604,138.5848,135.2912,131.0308,133.6367,127.0274,126.3564,119.3017,116.8517,142.9368,52.3059,55.9112,57.1885,56.7577,55.6749,55.253,54.2038,54.8778,53.8402,52.6883,51.4281,49.0638,46.8318,59.9682,104.8587,112.0069,114.5918,114,111.8482,110.8754,110.0471,112.139,110.1667,105.7252,103.289,98.5492,94.0168,120.2395
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2624.9,245019.6,5172601.6,9,-1832.7,-146.8,9,2822,3.65,1.932,0.968,0.602,0.506,0.536,0.444,0.504,0.43,0.404,0.27,0.584,0.508,0.494,109.6992,122.463,128.8651,134.1443,140.689,139.6993,137.7028,132.6763,135.7393,129.6305,130.4401,118.1462,114.2013,144.4136,115.3222,125.3231,128.7238,131.9403,137.7305,136.991,134.1766,129.7006,132.074,125.6944,124.7537,115.8103,111.2599,141.3508,52.6528,55.02,55.5872,56.3655,55.3687,54.3449,54.4255,55.2306,53.6424,51.0644,49.9158,47.3476,44.8712,59.1745,105.4799,110.1865,112.2255,112.9582,111.0414,109.061,109.1453,111.1065,108.0817,102.4925,100.1762,95.4808,90.2301,118.5828
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2624.9,245019.6,5172601.6,9,-1820.4,-146.3,9,2825,3.59,2.882,2.856,0.804,0.508,0.542,0.472,1.238,0.454,0.796,0.692,1.144,0.818,0.544,108.8915,118.577,121.5787,128.9637,135.9741,134.5891,131.5453,123.31,126.9967,116.1043,116.4182,113.1152,115.4601,138.9195,114.4424,123.1739,126.1363,128.0163,133.0328,131.9291,128.2847,124.2372,123.5673,115.1135,114.8192,113.6995,114.5876,136.2755,52.199,53.9505,56.8505,56.6872,52.1561,50.66,51.6078,52.6356,50.0274,48.0373,48.2117,46.8958,45.414,58.3731,104.6376,109.7481,113.911,113.4973,107.7236,104.679,106.4971,108.6252,103.3578,99.3326,99.6751,97.0477,94.1361,119.2764
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2624.9,245019.6,5172601.6,9,-1807.9,-145.7,9,2827,3.112,2.956,2.86,1.446,0.504,0.546,0.486,0.93,0.544,1.18,0.392,1.222,0.816,0.558,109.7473,121.2046,123.9139,129.9207,139.7917,138.0709,135.481,129.2542,131.907,121.6717,124.8942,115.2887,116.2751,142.6464,114.6777,125.9116,128.4775,131.5223,136.8161,135.4428,132.3473,128.939,129.263,122.3905,120.827,116.1595,115.392,140.1127,51.4165,56.5018,57.9332,57.3382,55.097,54.3727,54.4441,54.0739,53.7102,51.365,48.0242,47.0067,45.7823,59.8134,106.3212,115.578,119.1249,117.9279,113.477,111.9697,112.272,111.758,110.7318,106.029,99.277,97.3067,94.923,122.8837
