Line,Tape,File,Date,Time,Depth_at_Airgun(m),Depth_at_Reciever(m),X_Airgun,Y_Airgun,Z_Airgun,X_R1,Y_R1,Z_R1,SEL_1,SEL_2,SEL_3,SEL_4,SEL_5,SEL_6,SEL_7,SEL_8,SEL_9,SEL_10,SEL_11,SEL_12,SEL_13,SEL_full
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5662.9,-101.1,9,153.7676,169.3215,174.9735,180.2739,180.5263,179.5902,171.918,164.8697,162.5573,159.1661,155.9152,148.4661,143.8265,183.6588
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5675.4,-101.4,9,154.3659,169.7982,175.6996,180.5466,180.654,179.7215,172.1217,166.0965,162.053,157.3439,161.0062,147.8578,146.4671,183.9564
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5687.8,-101.7,9,155.4171,170.629,176.5399,181.2397,181.0944,180.0128,171.8368,164.9486,162.4528,155.923,150.6426,145.6086,139.5355,184.4142
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5700.3,-102,9,155.6589,170.4475,176.431,181.0936,180.8608,179.7645,171.5559,164.8179,161.7353,155.1015,150.7178,147.7589,149.0323,184.2342
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5712.8,-102.3,9,157.4929,171.4315,177.4668,181.8578,181.5311,180.3347,172.8346,167.9755,166.3737,163.6129,162.0324,159.8733,156.2381,185.1063
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5725.3,-102.7,9,156.3687,170.8047,176.9417,181.5503,180.9947,179.5408,171.0244,164.0643,163.2571,157.9697,154.0459,147.7352,143.0615,184.4435
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5737.8,-103,9,156.3856,170.6022,176.7575,181.6132,181.1819,179.8803,171.3467,164.3487,163.3588,157.1881,152.3759,148.1886,143.9545,184.5823
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5750.3,-103.3,9,157.4852,171.4978,177.579,182.3992,182.0106,180.826,172.2588,164.741,163.5054,156.7288,151.4664,145.7933,139.2645,185.4352
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5762.8,-103.6,9,157.4397,171.3283,177.3607,182.1534,181.7068,180.451,171.8284,164.0762,162.1081,155.9633,150.8321,147.8321,144.6405,185.1514
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5775.3,-103.9,9,157.8533,171.3529,177.336,182.2717,181.8773,180.6686,172.2372,164.4294,162.8852,155.8851,150.2554,145.0216,139.9468,185.3139
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5787.8,-104.2,9,157.7329,171.1163,176.9947,181.9643,181.6287,180.5453,172.5585,164.904,162.611,155.331,150.2729,146.0369,141.3833,185.0992
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5800.2,-104.5,9,158.3078,171.1774,177.1129,181.948,181.5927,180.3549,172.9553,166.9292,164.2169,159.927,157.5593,153.9327,149.5943,185.1133
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5812.7,-104.9,9,157.6039,170.8404,176.647,181.7614,181.5516,180.3464,172.6279,165.8326,163.4278,158.3478,153.4448,145.3541,141.3772,184.9558
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5825.2,-105.2,9,156.9615,170.183,175.9486,181.0764,180.9776,179.7809,172.4279,166.5792,163.0276,158.1306,154.7087,146.2235,141.8757,184.375
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5837.7,-105.5,9,157.2743,170.4029,176.122,181.0653,180.9133,179.5014,172.1102,166.2387,162.5577,155.2692,152.0078,148.6159,143.579,184.3081
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5850.2,-105.7,9,157.5795,170.7894,176.4565,181.2957,181.1656,179.5503,172.1509,165.6947,163.1762,155.1926,149.4533,146.2623,138.8132,184.5329
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5862.7,-106,9,157.2548,170.5264,176.1368,180.933,180.9583,179.3388,171.7056,165.2266,162.8265,155.4078,149.9349,146.35,138.2638,184.2825
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5875.1,-106.3,9,157.5029,170.8834,176.4927,181.3781,181.5847,180.2087,172.8136,166.3809,164.0235,156.9803,150.8269,144.4105,138.8961,184.9323
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5887.6,-106.6,9,153.316,167.8655,173.8826,179.6139,180.2018,179.0465,171.708,164.9609,163.2186,155.8475,149.4066,144.7681,139.8471,183.3785
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5900.1,-106.9,9,157.4952,171.0321,176.5528,181.451,181.8287,180.5286,173.1919,166.0901,163.4283,156.4402,150.8271,145.3593,138.5003,185.1807
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5912.6,-107.2,9,156.7117,170.3301,175.7674,180.472,180.8503,179.526,171.9933,164.8857,162.1548,155.4126,150.9635,145.4601,141.9222,184.2531
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5925.1,-107.4,9,157.1917,170.9466,176.3762,180.9087,181.394,180.2604,172.7159,165.5297,163.3039,156.5885,151.3519,145.3603,139.3595,184.8709
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5937.6,-107.7,9,157.1802,171.1151,176.4941,180.8096,181.3287,180.431,172.8177,165.2414,163.3978,157.0403,152.6224,145.7944,139.3223,184.9278
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5950.1,-108,9,157.2296,171.2877,176.7417,180.8444,181.3029,180.294,172.5376,164.8066,162.6731,156.6129,151.7741,145.5963,140.223,184.9513
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5962.5,-108.3,9,157.153,171.3073,176.887,181.0019,181.6273,180.8319,173.1112,165.1258,163.5823,157.5122,151.4048,146.3399,139.8223,185.2947
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5975,-108.6,9,156.8894,171.032,176.7159,180.6812,181.359,180.7125,173.0937,164.8348,162.2615,155.3942,149.123,145.1261,139.6287,185.0875
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-5987.5,-108.9,9,156.8178,170.8914,176.7507,180.7281,181.4552,181.0144,173.7285,165.5369,161.9183,156.8343,152.4411,144.2913,139.3102,185.253
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6000,-109.2,9,156.798,170.6986,176.7357,180.5425,181.2981,181.012,173.8041,165.2962,161.3279,155.4057,149.1828,144.5232,138.4013,185.169
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6012.5,-109.5,9,156.6217,170.2236,176.551,180.1157,180.8917,180.7183,173.5886,165.0708,162.0792,156.9038,151.026,145.5988,141.3782,184.8478
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6024.9,-109.8,9,156.9259,170.2006,176.879,180.2933,181.0179,180.8906,173.5755,164.4937,162.5978,156.5154,148.7163,145.7648,138.1948,185.0303
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6037.5,-110.2,9,156.9733,169.8607,177.0752,180.4806,181.2738,181.4039,174.3339,164.2189,161.8366,157.0882,150.7824,145.7327,140.3947,185.3564
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6049.9,-110.5,9,156.4334,169.04,176.7035,180.1062,180.983,181.5789,175.0128,164.6466,160.4468,156.9063,153.8055,144.5575,139.61,185.2306
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6062.4,-110.9,9,156.926,169.0893,177.0794,180.3691,181.1108,181.6464,175.3914,165.2722,160.7501,155.3959,150.8122,144.3278,137.7249,185.3982
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6074.9,-111.2,9,157.0985,168.9023,177.1161,180.2867,181.0052,181.5287,175.3481,164.4259,160.9179,154.7815,148.8571,144.8251,137.8314,185.2981
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6087.4,-111.6,9,157.0629,168.6998,177.1237,180.083,180.7367,181.353,175.3923,164.7056,161.4355,155.3669,149.7776,144.1822,137.9367,185.1265
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6099.9,-112,9,157.4626,169.0594,177.6069,180.4271,180.971,181.663,175.7751,164.5736,162.156,156.3061,149.105,144.4445,139.798,185.4527
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6112.4,-112.4,9,157.5089,169.1393,177.7221,180.5085,181.0487,181.7561,176.0267,164.4352,161.6999,155.9984,149.4672,144.4562,138.0902,185.5349
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6124.9,-112.8,9,157.3271,169.0698,177.6168,180.3111,180.9304,181.9155,176.3664,164.1491,161.4153,156.0427,149.2436,144.7715,139.2709,185.5017
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6137.4,-113.2,9,157.0095,168.9738,177.5097,180.1229,180.7238,181.7838,176.4817,164.3459,161.2038,156.6414,151.7524,144.5428,138.2369,185.3325
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6149.9,-113.6,9,157.1728,169.3082,177.8615,180.4653,181.0518,182.2305,177.1414,164.3913,161.7944,156.212,148.1995,144.3574,139.4926,185.7002
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6162.3,-114.1,9,157.0654,169.3991,177.9627,180.4705,181.0744,182.4374,177.6213,164.9973,161.4324,156.4153,150.3632,145.1529,140.2928,185.7961
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6174.8,-114.5,9,156.7356,169.2466,177.7607,180.1166,180.6708,182.2636,177.7317,165.8991,161.9255,156.788,151.1604,143.8198,139.78,185.5337
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6187.2,-115,9,155.9009,169.2054,177.0097,179.1034,179.6052,181.1575,176.8267,165.5384,161.6363,156.098,155.3422,143.9292,140.7266,184.5149
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6199.7,-115.4,9,154.4613,167.726,176.1648,178.0568,178.4012,179.8554,175.49,163.5891,160.6706,155.4437,151.7122,143.7797,141.7277,183.2989
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6212.2,-115.9,9,154.6011,168.2938,176.7204,178.3913,178.4881,179.878,175.5816,163.2005,161.0926,157.667,160.5727,149.2015,142.0972,183.4763
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6224.7,-116.4,9,155.4632,169.5991,178.1405,179.8621,179.9545,181.6099,177.5683,165.5418,162.8106,157.872,155.0188,145.2542,143.4347,185.0357
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6237.2,-116.9,9,156.367,170.664,179.0398,180.5959,180.4064,181.909,177.9256,165.9668,162.4445,155.8438,149.8918,145.3255,139.744,185.5348
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6249.7,-117.4,9,155.8194,170.5827,178.878,180.3424,180.0132,181.2839,177.3564,165.3352,162.4217,157.3888,159.3912,152.8466,146.2993,185.1181
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6262.1,-117.9,9,156.0509,171.1891,179.3509,180.6391,180.0571,181.3386,177.6198,165.9735,163.4296,156.6595,149.3505,143.4579,138.0881,185.2997
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6274.6,-118.5,9,156.4741,172.1061,180.2193,181.4383,180.6184,181.5054,177.7518,166.8169,164.796,159.2911,155.0458,146.7169,142.1844,185.8126
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6287.1,-119,9,156.2109,172.2513,180.3279,181.5329,180.6158,181.432,177.7568,165.6559,165.9011,159.3879,152.5832,147.5426,144.5222,185.8133
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6299.6,-119.6,9,156.4197,172.8548,180.8828,182.1067,181.0392,181.7799,178.2694,166.1751,165.5998,160.5162,155.6865,146.6504,143.1163,186.2731
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6312.1,-120.1,9,141.9677,160.7827,170.1655,172.4149,173.0208,174.9772,171.9742,160.9425,160.8868,155.6661,152.1278,144.679,139.366,178.081
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6324.6,-120.7,9,154.9585,172.0385,179.986,181.3842,180.0713,180.4797,177.0858,164.2987,162.8164,157.2328,152.5136,145.2129,138.9518,185.2496
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6337,-121.3,9,155.5041,172.689,180.5333,182.0226,180.7562,181.1829,177.9528,165.0578,162.7248,158.1886,152.4086,143.391,136.8546,185.9241
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6349.4,-121.9,9,156.1635,173.4629,181.1452,182.6279,181.1635,181.6163,178.4827,166.3467,163.3005,157.9679,150.6973,143.1991,137.5247,186.4695
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6361.9,-122.5,9,156.2994,173.6894,181.3575,182.8972,181.1793,181.4634,178.2914,166.8308,163.4604,158.5554,154.596,144.9026,139.3291,186.5712
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6374.4,-123.1,9,156.4495,173.778,181.5697,183.2377,181.4063,181.7424,178.4924,165.7879,164.2672,159.6786,155.3306,147.645,141.1386,186.8631
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6386.9,-123.7,9,155.945,173.1367,180.9927,182.7209,180.7308,181.1541,178.0087,165.9317,163.3198,158.1421,152.3456,144.8085,139.9957,186.3195
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6399.4,-124.3,9,156.2524,173.2622,181.3304,183.1586,181.0632,181.5501,178.4456,166.6123,163.34,158.7787,154.8796,143.4514,139.4431,186.7341
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6411.8,-125,9,155.4657,172.01,180.2913,182.3538,180.1978,180.5592,177.3799,165.5499,162.0015,157.4368,155.0056,143.771,139.2144,185.8417
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6424.3,-125.7,9,156.4523,172.9851,180.8579,182.575,180.409,180.7965,177.5687,167.6926,162.4252,158.9787,163.5829,147.1347,146.644,186.1901
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6436.8,-126.3,9,156.1257,171.9652,180.4762,182.3432,180.1229,180.3316,176.9582,165.1009,160.9015,155.0192,150.9901,143.7491,137.6724,185.8133
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6449.3,-127,9,162.5591,176.3677,181.7226,183.4502,181.2701,181.2561,177.879,174.4836,164.2726,166.2858,175.4521,159.4529,159.7775,187.5605
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6461.7,-127.7,9,156.931,171.9561,180.9395,182.7067,180.4118,180.3915,176.7379,163.8231,160.4149,155.0371,153.8182,145.4028,137.2841,186.1077
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6474.2,-128.5,9,157.4294,172.0604,181.2697,183.0513,180.7729,180.8869,177.2646,163.9471,161.4486,156.4068,151.1411,145.315,142.6624,186.5142
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6486.6,-129.2,9,157.2234,172.1168,181.9584,184.077,182.0166,182.6691,179.573,167.5313,167.0927,165.9678,168.0414,155.987,149.572,187.8719
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6499.1,-130,9,158.3751,172.2316,181.7868,183.7283,181.2755,181.0892,177.3672,163.9618,163.0418,158.0445,149.8818,145.9967,139.0986,187.0239
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6511.5,-130.8,9,158.5123,172.1923,181.792,183.9149,181.6314,181.6866,178.0713,165.1654,163.6469,159.4556,153.8011,144.9461,138.8746,187.3518
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6524,-131.5,9,158.7376,172.2087,181.6489,183.8179,181.5021,181.639,177.9489,164.7526,163.3519,159.0354,154.3146,147.1646,139.0536,187.2712
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6536.5,-132.4,9,158.8631,172.2156,181.4543,183.8023,181.6232,181.7535,177.9732,164.746,162.9622,158.411,156.091,146.6932,141.9808,187.3012
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6548.9,-133.2,9,158.7642,172.0478,180.9589,183.3944,181.3473,181.5359,177.6993,164.5477,162.6292,157.7772,151.3612,145.7198,139.5806,186.9743
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6561.4,-134,9,159.1451,172.4661,181.0236,183.5319,181.5084,181.4045,177.4549,164.7797,163.126,156.7744,150.18,143.6167,138.6681,187.0316
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6573.9,-134.9,9,159.2733,172.7197,181.0013,183.5836,181.5611,181.1454,176.9948,164.5348,162.9877,157.4565,155.7496,149.7515,138.2022,186.9823
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6586.3,-135.7,9,159.3146,172.877,181.0198,183.8115,181.9088,181.5033,177.2154,165.1387,162.9519,157.4755,148.9523,144.1422,138.4663,187.229
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6598.8,-136.6,9,159.0962,172.665,180.7073,183.5011,181.5617,181.0458,176.566,164.9252,161.4825,155.6106,154.7773,149.0874,139.1887,186.8609
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6611.3,-137.5,9,159.2469,172.8477,180.8679,183.5753,181.5464,181.0347,176.5,166.1014,162.2057,154.9646,150.1806,146.3086,137.8368,186.9123
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6623.7,-138.4,9,159.4446,173.0682,181.1889,183.7412,181.4986,180.6448,175.8091,166.1599,162.2749,155.562,150.9754,145.7843,136.977,186.9042
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6636.1,-139.3,9,159.0953,172.7366,181.0788,183.5164,181.0957,179.8745,174.5185,164.939,161.5154,155.5953,153.758,148.1957,140.5743,186.4943
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6648.6,-140.3,9,159.1224,172.7121,181.3983,183.8069,181.3708,180.0932,174.4943,164.6283,160.7219,155.2931,154.4615,150.0402,142.7843,186.7282
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6661,-141.2,9,159.3928,172.8271,182.0433,184.4755,182.1165,181.2089,175.9846,166.6416,162.9669,158.6492,151.3405,144.5905,139.1809,187.4909
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6673.5,-142.2,9,159.3549,172.4389,182.1926,184.5526,182.1155,181.2203,176.0678,166.7667,162.6738,157.6108,150.8057,145.3141,137.793,187.5123
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6685.9,-143.2,9,158.9692,171.5972,181.8287,184.0755,181.5322,180.751,175.9612,167.0665,161.8331,156.5839,152.265,147.7586,138.6079,187.0141
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6698.3,-144.2,9,158.784,170.8024,181.6533,183.7683,181.071,180.2756,175.7803,167.0222,160.0972,154.218,148.9374,144.8138,138.3451,186.627
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6710.8,-145.2,9,159.1836,170.5081,181.9797,183.9517,181.0357,180.049,175.6617,166.6588,159.7725,153.9847,150.3432,145.6949,138.3281,186.6543
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6723.2,-146.2,9,159.5908,170.1804,182.572,184.5416,181.6575,180.4607,176.3144,167.213,161.2946,156.6242,154.0133,149.4485,138.9993,187.1487
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6735.7,-147.3,9,159.8095,169.5734,182.6104,184.5081,181.6393,180.4315,176.5831,167.1861,161.4338,156.766,152.5435,147.9989,140.5979,187.0857
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6748.1,-148.4,9,160.4084,169.4147,183.2549,185.024,182.0258,180.625,177.0815,167.8814,161.2324,156.7259,150.0456,145.5619,141.2607,187.4758
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6760.6,-149.5,9,160.6167,168.9373,183.6078,185.3114,182.3778,180.6255,177.1071,167.7381,162.1308,157.657,152.175,147.0743,138.3222,187.665
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6773,-150.6,9,160.4117,168.1643,183.3985,185.0658,182.3416,180.4243,177.1105,167.4624,161.4574,157.1759,154.3773,148.4789,140.4293,187.4331
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6785.5,-151.7,9,160.8394,168.1742,183.6898,185.3161,182.8233,181.123,178.2462,169.3383,161.8746,158.2536,151.873,144.3909,139.0528,187.8385
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6797.9,-152.8,9,160.9677,168.1397,183.7277,185.2563,182.6811,180.6759,177.9448,169.2561,160.8023,156.3354,150.6283,145.0284,137.843,187.6934
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6810.3,-154,9,161.1031,168.2657,183.8991,185.4476,182.8536,180.3615,177.7336,168.929,161.2679,156.4807,149.9674,146.2992,137.2061,187.7895
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6822.8,-155.1,9,160.8042,168.0718,183.6865,185.3581,182.8956,180.1369,177.5816,168.7673,160.9454,156.9464,149.8483,143.729,138.5254,187.711
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6835.2,-156.3,9,160.4551,167.9458,183.3748,185.2209,182.8767,180.3253,178.0246,169.3321,161.2021,157.8626,151.1044,143.2189,137.4623,187.6908
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6847.6,-157.5,9,160.384,168.1728,183.1708,185.246,182.7995,180.0909,177.8669,168.9907,160.7512,156.1565,148.536,143.9787,136.6936,187.6631
Machine-Learning-On-Seismic-Streamer-Data,example_shots,deep.RAW,198,5:16:43,2606,-99999,257881,5173662.2,9,-6860,-158.7,9,160.626,168.5509,183.2431,185.6438,183.1119,180.2877,178.2127,169.5792,161.5474,157.1937,149.1162,143.4466,137.1802,188.0309
